record_id,strategy_sus,strategy_fs,strategy_nut
LEX-FAOC027822,0.13598064780322242,0.19969856396703373,0.233381653918073
LEX-FAOC027825,0.11480958013619552,0.3217544750715422,0.33523051079133287
LEX-FAOC027827,0.15487538693376873,0.34146181430770983,0.3282731337747178
LEX-FAOC027833,0.07330900552886478,0.16370489287785492,0.11208102966531384
LEX-FAOC027834,0.019899635095791263,0.029039464192488013,0.12963680691187834
LEX-FAOC027842,0.09084279130825496,0.3061169248498026,0.19842680762180037
LEX-FAOC027847,0.08508630945599528,0.2452780209127997,0.2850020050123141
LEX-FAOC027891,0.08179734582446582,0.34164813227061314,0.41004468457771653
LEX-FAOC027892,0.1610167497321521,0.3760264110704357,0.3180543893966059
LEX-FAOC027893,0.06850588631191655,0.2834992036584323,0.2672406559089712
LEX-FAOC027924,0.2174359412610041,0.36766872433634085,0.319505604811527
LEX-FAOC027940,0.15254809022147875,0.3822887886225801,0.43107462616844255
LEX-FAOC027982,0.0856759033084361,0.34978686136433174,0.411642504753482
LEX-FAOC027985,0.11376377274828897,0.25195520074864053,0.341190173990023
LEX-FAOC028014,-0.012546857931657161,-0.034997396744755785,0.13150760755680888
LEX-FAOC028027,0.13987075629542606,0.4298236415071515,0.3666620939917019
LEX-FAOC028028,0.09117184430351198,0.35752502598226116,0.3780288153768989
LEX-FAOC028029,0.038699042528928015,0.18131755972955313,0.17256974958330012
LEX-FAOC028031,0.1485407353623856,0.3804160384792144,0.3820247755985245
LEX-FAOC028033,0.13512536884719673,0.38523166536071907,0.36385816103095103
LEX-FAOC028034,0.20282775002839223,0.48729904996313617,0.3363295231153252
LEX-FAOC028036,0.14877459921155245,0.4346084521549273,0.47358721259891606
LEX-FAOC028038,0.10617139836922858,0.19735516206853682,0.16474318158620196
LEX-FAOC028039,-0.014867154203445757,0.14770916195255987,0.11650200213540385
LEX-FAOC028040,0.05668897862876343,0.1780527706444458,0.1600620442229147
LEX-FAOC028061,-0.0007057585334456987,0.2535427305280161,0.20458175902466752
LEX-FAOC028075,0.03771778307207036,0.1658002099337927,0.10818756927614737
LEX-FAOC028090,0.08502974197258072,0.22273933836173568,0.25385405693995533
LEX-FAOC028091,0.07353343940977618,0.25980920132051644,0.2284867777735762
LEX-FAOC028095,0.1193796490714823,0.159965533634933,0.1651400114437384
LEX-FAOC028103,0.09088273427152656,0.2141225604239329,0.1787583317797904
LEX-FAOC028118,0.18502242458754095,0.5160935264040774,0.4528950191140445
LEX-FAOC028137,0.08840202508007274,0.3433133239225422,0.212903536079938
LEX-FAOC028151,0.07133730301373906,0.25899548289189256,0.1060404253872295
LEX-FAOC028152,0.10357350939469484,0.29402315105614935,0.3062697624129563
LEX-FAOC028161,0.08315244306304408,0.1621221260673214,0.2763442141580085
LEX-FAOC028169,0.04886544697688283,0.28917411743240984,0.3183944078002127
LEX-FAOC028186,0.052296151307044056,0.3500634717287508,0.34590755301129605
LEX-FAOC028233,0.0365394370530144,0.194584706925965,0.20675626128724858
LEX-FAOC028236,0.12048730921867577,0.2422323059912821,0.2730263199581136
LEX-FAOC028246,0.07641081435947136,0.20977844573702895,0.17210862257713588
LEX-FAOC028251,0.1261578561118333,0.2767604201978995,0.25612752494176794
LEX-FAOC028266,0.16597974763556414,0.17364893235487297,0.21572706351272902
LEX-FAOC028267,0.16033021996163405,0.3691140356753472,0.34848330105072456
LEX-FAOC028271,0.10001905091980366,0.3329852445997779,0.41438654113621304
LEX-FAOC028278,0.06808676295132249,0.25175013942205454,0.3017197654042186
LEX-FAOC028313,-0.03922684809441959,0.11713985578062149,0.16210437670062855
LEX-FAOC028315,0.15349443796044385,0.1036522142887112,0.2770425823806112
LEX-FAOC028318,0.14939601703271949,0.3648127541209831,0.3355785396534568
LEX-FAOC028320,-0.03641730405251715,0.15801414625239055,0.20361139502976533
LEX-FAOC028325,0.06753153589747381,0.09773665391357378,0.1391207432610553
LEX-FAOC028331,0.16728258581216704,0.2743763076054598,0.30386510566877006
LEX-FAOC028335,0.07522108790578302,0.2855583507115597,0.2500710539566139
LEX-FAOC028355,0.03002855194829047,0.18399696625608952,0.042132337409038996
LEX-FAOC028361,0.10702150817530014,0.031919989719361976,0.10061005401474198
LEX-FAOC028374,0.11749173034652681,0.23660042221572652,0.2315082673820998
LEX-FAOC028376,0.07599488015631375,0.10531375540575519,0.09713691127921782
LEX-FAOC028377,0.15229027380804727,0.2003508144354514,0.2123044567731199
LEX-FAOC028380,0.037572771588377324,0.16386149149122722,0.1460016544532114
LEX-FAOC028381,0.0929013907668482,0.1493933658650402,0.15553940016890203
LEX-FAOC028383,0.1529907527014476,0.1841828641683699,0.1960878479212225
LEX-FAOC028387,0.04396784473750817,0.14197437198402582,0.14240254608740677
LEX-FAOC028397,0.15556057298249978,0.41716783659078216,0.5353963830865749
LEX-FAOC028398,0.08410620758136382,0.06380824115736196,0.1318837368567329
LEX-FAOC028406,0.09932200037184286,0.21079138862028238,0.19045537764027887
LEX-FAOC028418,0.10114632788213176,0.4333066484321078,0.40640637610650454
LEX-FAOC028421,0.0992292519740821,0.18833230433240927,0.1724390986794461
LEX-FAOC028426,0.13428115621967915,0.41608443882211193,0.39159083699559255
LEX-FAOC028428,0.1233561341358509,0.19166531604325937,0.17251111708878886
LEX-FAOC028432,0.0976288686619141,0.19819452041413665,0.1870207765538197
LEX-FAOC028434,0.20189468775488548,0.2927360842467192,0.34333309288899216
LEX-FAOC028436,0.1205515175197829,0.24591667025230354,0.2346850451664969
LEX-FAOC028440,0.18340509955021342,0.3167680622723223,0.30034876162487184
LEX-FAOC028445,0.02337903903631469,0.10835564395085402,0.14674336665230678
LEX-FAOC028460,0.15697464226314425,0.18453238015046983,0.18359762817930173
LEX-FAOC028461,0.14076177270803017,0.17479213011990125,0.15844877617320557
LEX-FAOC028462,0.0390108628262725,0.10081556388526304,0.1202686997232467
LEX-FAOC028463,0.13316667017141348,0.15603759708672743,0.15960969770869163
LEX-FAOC028474,0.06584668959027662,0.06760310067662384,-0.011949935312664695
LEX-FAOC028481,0.0814616278843126,0.08919382560968646,0.16720894519433427
LEX-FAOC028490,0.10485790307812887,0.15711855477101774,0.157945271695938
LEX-FAOC028491,0.07939220230818227,0.098522338045346,0.07205798230507522
LEX-FAOC028497,0.0038258911596828413,0.16160304541927123,0.09894368803520061
LEX-FAOC028499,0.026356925767204067,0.11196907130281139,0.11575851983429546
LEX-FAOC028500,0.11050505794351881,0.2537599832529285,0.243494181057878
LEX-FAOC028504,0.016811954268406,0.15068499594582616,0.20933304035503353
LEX-FAOC028505,0.12354480915092299,0.20982664252581812,0.204757540243358
LEX-FAOC028506,0.17279527664185437,0.17508459390928374,0.2218969794239397
LEX-FAOC028509,0.15131039520545883,0.1610943450109096,0.21234187018978123
LEX-FAOC028529,0.0790397009630121,0.2770899498289947,0.3034212730861351
LEX-FAOC028531,0.10791681091266574,0.1923366391820413,0.312377434852573
LEX-FAOC028532,0.19787208913735863,0.37596878432263364,0.39301266303285287
LEX-FAOC028533,0.10675283497902491,0.2757459472401802,0.2670917162755938
LEX-FAOC028536,0.1597354284754203,0.31114520632703635,0.24535996629949416
LEX-FAOC028537,0.16702768673699087,0.24262764884153082,0.25006391111105186
LEX-FAOC028539,0.22786263297885612,0.36958616309170667,0.3477113104047404
LEX-FAOC028540,0.07059941082049963,0.20328359202419283,0.21496453592624898
LEX-FAOC028541,0.20177234979748898,0.2949053098973349,0.22934013188507615
LEX-FAOC028542,-0.008770331811429865,0.06773834174724092,0.15059102201633168
LEX-FAOC028543,0.12923146222531398,0.1925880736441067,0.2352306289805662
LEX-FAOC028551,-0.04861440700368407,0.16231971781843083,0.2574818683608798
LEX-FAOC028553,0.08527965277430317,0.26832145219456754,0.25151615233749414
LEX-FAOC028564,0.010461609745738487,0.1684923551210678,0.2276906566676119
LEX-FAOC028565,0.132102442379718,0.24778822597819147,0.2733001305450947
LEX-FAOC028566,0.03961451959126192,0.22419726770307097,0.18678363715576923
LEX-FAOC028569,0.03142439603924059,0.1840799333033776,0.1508696063827983
LEX-FAOC028570,0.1096438156713772,0.17634894576772864,0.20553657461612707
LEX-FAOC028571,0.19612773003849984,0.34757551765155503,0.36036445519083843
LEX-FAOC028572,0.1337581537005279,0.31223634032093517,0.26938699650142667
LEX-FAOC028573,0.09666211899336392,0.29162984206213527,0.34032126952963543
LEX-FAOC028574,0.19423994102737158,0.38520908773434653,0.37691865272507863
LEX-FAOC028577,0.15516993173071816,0.3891258121966455,0.3552595036564331
LEX-FAOC028579,0.1494167939085095,0.2813066330160067,0.26075976609778706
LEX-FAOC028580,0.19423994102737158,0.38520908773434653,0.37691865272507863
LEX-FAOC028581,0.17088322670881603,0.3393091728333876,0.40760225626815955
LEX-FAOC028584,0.06963858698536049,0.22899263485743965,0.1840834820317972
LEX-FAOC028586,0.1908744088373564,0.3627870658141678,0.3611218948141355
LEX-FAOC028587,0.0857685548087419,0.3167835765410745,0.3503714660409359
LEX-FAOC028588,0.13157319221790345,0.2084555365937933,0.21718488366259694
LEX-FAOC028589,0.19423994102737158,0.38520908773434653,0.37691865272507863
LEX-FAOC028601,0.1287146173856658,0.2245226675118661,0.18824449075708857
LEX-FAOC028607,0.21872945246424752,0.38785032291320853,0.33884765103868786
LEX-FAOC028628,0.1582043401209476,0.38255426698452955,0.3728868351745952
LEX-FAOC028645,0.0818086636595351,0.2592015534268709,0.3056706134096446
LEX-FAOC028650,0.0842730077870491,0.2552215233370223,0.2520312432698704
LEX-FAOC028724,0.17340728208091236,0.37615951017623006,0.324457186662611
LEX-FAOC028736,0.20493815956957917,0.2618789671303996,0.26162271039082474
LEX-FAOC028741,0.12549049275367363,0.31605760348818174,0.26763967502291175
LEX-FAOC028746,0.11963410935364374,0.2376790714205301,0.1653446911448013
LEX-FAOC028751,0.007984028093731171,0.2937787677932977,0.3105693319978694
LEX-FAOC028753,0.09034868591987294,0.20312907856929147,0.15690036615132888
LEX-FAOC028754,0.07396385950343672,0.24047627661404955,0.12117370624717246
LEX-FAOC028755,0.07468955762589356,0.301866499821734,0.408336088175731
LEX-FAOC028756,0.10753702113922356,0.26949877418008683,0.24474172922470755
LEX-FAOC028758,0.15459853733074472,0.24619251759038663,0.15534571605399267
LEX-FAOC028781,0.10846873052583211,0.23857314168822336,0.309898048519807
LEX-FAOC028785,0.03898214059575978,0.2380466115200913,0.29519405988591657
LEX-FAOC028787,-0.06571505537016838,0.13301022136282123,0.1377056525012894
LEX-FAOC028788,0.058872254012118076,0.12933800503354065,0.18737519659378812
LEX-FAOC028790,0.0905558583840951,0.2788505921760379,0.3015228900982901
LEX-FAOC028793,0.06827829109362149,0.08909089869255948,0.18459273862617964
LEX-FAOC028795,0.022027019732276148,0.07777395385045219,0.14380261968706962
LEX-FAOC028800,0.17606982178664238,0.42777152973298743,0.42618083680308644
LEX-FAOC028801,0.21024106000911036,0.40151330788740475,0.3752893056446773
LEX-FAOC028802,0.16797530283001066,0.38784267442470893,0.2943077023874408
LEX-FAOC028813,0.15505892262752208,0.2714738186859844,0.21924717020168538
LEX-FAOC028884,0.2278752478580913,0.3492689625826294,0.4181249533122229
LEX-FAOC028888,0.21158949328225693,0.23913570592187755,0.14755353458325743
LEX-FAOC028889,0.08585322395547687,0.19425143479822893,0.12099038644819105
LEX-FAOC028897,0.15405981999414406,0.3069442915898131,0.31345979315925376
LEX-FAOC028905,0.08984420753698648,0.21667853336524182,0.2187533961627798
LEX-FAOC028906,0.020915924155815974,0.2320524738877028,0.1614410957802388
LEX-FAOC028943,0.1893158406077197,0.38360556660656125,0.4018048259371164
LEX-FAOC028945,0.09926020839625489,0.3614570383762481,0.3110172930075847
LEX-FAOC028986,-0.03164803217933886,0.14847872376865617,0.17265983529785275
LEX-FAOC028987,-0.027196421426514465,0.14997867345505997,0.2439008155540572
LEX-FAOC029025,0.012246863566645448,0.24512844076179624,0.24411350961234418
LEX-FAOC029026,0.17515367235562918,0.41735543094266453,0.3846817174313904
LEX-FAOC029078,0.18137506082236174,0.221695180125734,0.1097618746559475
LEX-FAOC029119,0.1634194402564949,0.2714421765880028,0.3383849484496054
LEX-FAOC029121,-0.016464342478198606,0.16452121853505444,0.1697271527989067
LEX-FAOC029123,0.10257568018776254,0.3014834302123259,0.21955629325767748
LEX-FAOC029142,0.09444386283005513,0.22341078244200116,0.1643323179844025
LEX-FAOC029156,0.03231624513796038,0.2618065965186905,0.35828700855604806
LEX-FAOC029174,0.11665569740197361,0.22420809541503264,0.25039593129195814
LEX-FAOC029210,0.11144560169170142,0.2837739588619432,0.2806220536148951
LEX-FAOC029238,-0.01724671994783878,0.1346754833335,0.22277330271270251
LEX-FAOC029240,0.043813511392116984,0.32844278660445875,0.32550992260987327
LEX-FAOC029242,0.14796606077155028,0.28593368458819507,0.25903867822942794
LEX-FAOC029257,0.1072754712653526,0.15109329163970187,0.17236189287994694
LEX-FAOC029262,0.12389520529947867,0.33346983345554837,0.34953902944077964
LEX-FAOC029277,0.09878648817655424,0.22627631066571371,0.16436522558974903
LEX-FAOC029287,0.16465359882268607,0.25700718117387694,0.2946406387409074
LEX-FAOC029299,0.13875304074693165,0.22961501264102613,0.11017153842795366
LEX-FAOC029304,0.1530609264705782,0.23741153112357954,0.27955315989773305
LEX-FAOC029305,0.07225833814629624,0.21521584807199323,0.26808537613779954
LEX-FAOC029306,0.10602079937018272,0.1866910871680221,0.17766563487603526
LEX-FAOC029329,0.1041353589138482,0.2003926104578227,0.27833080179193787
LEX-FAOC029331,0.07302142923089625,0.28572793750677866,0.309046356470299
LEX-FAOC029334,0.09177951480048092,0.29275764998717824,0.29742902448910147
LEX-FAOC029337,0.11069733286033998,0.4064333149963632,0.4763383983896667
LEX-FAOC029338,0.00973552957052838,0.19605253162381314,0.2317554252694045
LEX-FAOC029342,0.22194937527694714,0.24992977828587604,0.13684934673797594
LEX-FAOC029345,0.1887267034041665,0.3448131416338133,0.36956331459356434
LEX-FAOC029354,0.024382613843573656,0.22156070724471302,0.18818871201668652
LEX-FAOC029368,0.22478403347864717,0.196181391871792,0.14554022123681598
LEX-FAOC030294,0.2686497274643839,0.5300284721686109,0.4573098813523898
LEX-FAOC030308,0.1799064809324757,0.2430774683435553,0.20167014970681835
LEX-FAOC030323,0.09586480830080168,0.15284561109904066,0.16535664905246608
LEX-FAOC030343,0.12907032393982373,0.24468277126121263,0.24348003961031825
LEX-FAOC030361,0.16538847910885096,0.33416650128330083,0.33737772810475875
LEX-FAOC030365,0.021398286403739954,0.08912782143226941,0.04783681696697354
LEX-FAOC030378,-0.0495670083519792,0.054509668451291786,0.029471740551617394
LEX-FAOC030403,0.06718617320236046,0.296877440512555,0.284135202841203
LEX-FAOC030410,0.030014962455072756,0.3048994460859634,0.26125687243886053
LEX-FAOC030430,0.1272689012943608,0.2844977824071432,0.2719625999141917
LEX-FAOC030431,0.12495495534460152,0.36165928491962823,0.23909885694795313
LEX-FAOC030433,0.15905320904028797,0.35579734926046735,0.261051074732644
LEX-FAOC030445,0.1866466345337101,0.2921755101179654,0.34369484827395086
LEX-FAOC030456,0.0852409415566093,0.11457981108890777,0.08197038980918674
LEX-FAOC030469,0.09933023295546435,0.2101252558755354,0.20072687219859855
LEX-FAOC030472,0.10958297527993985,0.13675253616708552,0.1133413213799327
LEX-FAOC030486,0.17150512659489534,0.329679953904888,0.36101846806833726
LEX-FAOC030527,0.08793511904371527,0.1307474242921964,0.224764735496686
LEX-FAOC030528,0.09912971529995807,0.1594370148781073,0.2314322945614633
LEX-FAOC030535,0.11224859498732788,0.2878551187693937,0.3790500890458467
LEX-FAOC030536,0.15036194986830562,0.35007173641929207,0.40014975650948376
LEX-FAOC030537,0.12191726238359432,0.30854631888481715,0.39337923225594734
LEX-FAOC030538,0.09907658889788193,0.28893497966067855,0.3745091061819343
LEX-FAOC030545,0.11499506689098418,0.2149529977317436,0.3336636658218835
LEX-FAOC030558,0.15336970262928254,0.3315610233245353,0.269807959517328
LEX-FAOC030566,0.0802448084131171,0.10234619087655766,0.13034951971688202
LEX-FAOC030592,0.12926800981120123,0.12232343183430343,0.1387375527442612
LEX-FAOC030595,0.1396361280199399,0.10920091221677396,0.20742061067893625
LEX-FAOC030618,0.035608080119991385,0.07321202384228513,0.07965230368352404
LEX-FAOC030619,0.10820188900813925,0.12539254172918132,0.1568489387241667
LEX-FAOC030620,0.11637365379111389,0.18105844583655772,0.16194418453759443
LEX-FAOC030621,0.06181644815792557,0.10032981767265414,0.11523041786575247
LEX-FAOC030622,0.09034462990666743,0.15818091639055085,0.16565526579408862
LEX-FAOC030650,-0.03228801851198577,0.14554879155666223,0.30701064251487614
LEX-FAOC030652,-0.009175404385249622,0.10586037190236604,0.21519904982614416
LEX-FAOC030658,0.05803517599243615,0.32303768390408405,0.27542749613587425
LEX-FAOC030672,0.15853917112782778,0.2582951076190738,0.20484815022270358
LEX-FAOC030700,0.08710546096471664,0.14160033737213704,0.1640104384982298
LEX-FAOC030716,0.0442514106255326,0.1516361499189923,0.0745011852177951
LEX-FAOC030720,0.0051937847940773515,0.11180001364739449,0.07895902854031049
LEX-FAOC030725,0.06819389538103654,0.07093434098623194,0.0854458818413962
LEX-FAOC030742,0.18794547107893422,0.3096852507692253,0.2167380672305614
LEX-FAOC030758,0.0958478598397123,0.24476781995874275,0.3220240991175204
LEX-FAOC030760,0.08726149681461617,0.3522801476501412,0.38545748025363713
LEX-FAOC030768,0.11590673629240929,0.3137838618267815,0.3449207657582199
LEX-FAOC030787,0.08898360805165514,0.2579112057652633,0.21997394999747905
LEX-FAOC030791,0.1332860209142228,0.2976682228831028,0.33222112508832485
LEX-FAOC030801,0.14097933969190035,0.21997757272565524,0.2017622150252156
LEX-FAOC030814,0.12402339524485528,0.38815544006378355,0.3911072095576391
LEX-FAOC030816,0.15337747937521418,0.40035032710303314,0.4033999301193768
LEX-FAOC030817,0.1886002204635701,0.2970282901518697,0.25708499123487194
LEX-FAOC030819,0.10418826730643636,0.24899811860301763,0.2055079843354918
LEX-FAOC030823,0.1876460907157489,0.3204489940365347,0.33018287812321023
LEX-FAOC030824,0.019913255183672207,0.2173560905004133,0.28301446984436374
LEX-FAOC030826,0.14810956187211147,0.31260544846095717,0.35749565116257154
LEX-FAOC030827,0.11668794469114438,0.2676617793709276,0.18905746371966847
LEX-FAOC030836,0.037597570131204586,0.15349110734952678,0.1293587463720959
LEX-FAOC030855,0.033953371016070336,0.06100590455244868,0.11917738412680855
LEX-FAOC030861,0.10959236688439399,0.26665716662173217,0.24663393869434821
LEX-FAOC030868,0.10187473251769112,0.23452425371928806,0.2233413818692238
LEX-FAOC030869,0.07721386867089126,0.14449110215057337,0.21590028220267563
LEX-FAOC030871,0.01978904411923541,0.07347521175559427,0.07615769052095048
LEX-FAOC030875,-0.008117384993403304,0.01868667219847861,0.0669081435484215
LEX-FAOC030876,0.09712195265637155,0.13002494878756152,0.09148020818580554
LEX-FAOC030890,0.12229049731763807,0.3450435872374318,0.3511293407670488
LEX-FAOC030891,0.1578703853481129,0.3093041933692989,0.30271119019269077
LEX-FAOC030901,0.13626792493500836,0.41787023340368556,0.47635548483072626
LEX-FAOC030932,0.16344001323652074,0.3019346485940615,0.2655297205706282
LEX-FAOC030952,0.16964670316178931,0.3127627883586862,0.24751700900678486
LEX-FAOC030998,0.11751744988265493,0.28567475865297276,0.21662999774387653
LEX-FAOC031002,0.22606996828331924,0.15426847940881291,0.20307851135516605
LEX-FAOC031003,0.09783814478104501,0.21933560091254675,0.22311350856703285
LEX-FAOC031006,0.09814085287472524,0.18223900622836428,0.14600273817322043
LEX-FAOC031008,0.09751687194292592,0.15416495040366424,0.18055171472104234
LEX-FAOC031010,0.1647220255134815,0.4191082426417145,0.3373327244758065
LEX-FAOC031024,0.16873517054851295,0.28159191738356815,0.2261122331257436
LEX-FAOC031026,0.220172219637954,0.342670079756176,0.3510125442268085
LEX-FAOC031027,0.18195891265495795,0.26700451875310005,0.31952374302296194
LEX-FAOC031028,0.17645518309870492,0.32777741509741065,0.3287631640883135
LEX-FAOC031029,0.1575207277234792,0.21518549770762377,0.27366235739525796
LEX-FAOC031039,0.13163808477735983,0.36080301740847187,0.4767419958260479
LEX-FAOC031040,0.2513443704507741,0.3340444788182876,0.324513751141065
LEX-FAOC031047,0.11195666866670902,0.2647947684954264,0.31618071144967325
LEX-FAOC031049,0.17060183537314472,0.41500377630771296,0.3649252170853051
LEX-FAOC031052,0.11970633847507411,0.23426799930591097,0.23848473721752195
LEX-FAOC031056,0.11752539343163153,0.1447050423946645,0.2538657060340298
LEX-FAOC031059,0.10820878847371,0.18115359383246818,0.2667270526065753
LEX-FAOC031066,0.17636038682210753,0.46022791819288833,0.4159553613573115
LEX-FAOC031070,0.14317885840954087,0.2744093584334632,0.2309262474039181
LEX-FAOC031074,0.2007457438145535,0.4323377443507531,0.27905652746870196
LEX-FAOC031079,0.11894397921440579,0.256613449607116,0.2098707940091338
LEX-FAOC031106,0.20661722061709162,0.32353432446958086,0.33302678651234946
LEX-FAOC031112,0.100666067383804,0.309141564768308,0.19459708305056042
LEX-FAOC031123,0.011659232043022938,0.21252164519804306,0.1743239206066697
LEX-FAOC031127,0.05290143774883039,0.23100655924646285,0.33845877184484063
LEX-FAOC031152,0.12439537909118113,0.21961949530936598,0.2533068636141749
LEX-FAOC031159,0.05103942420691911,0.2937067460626634,0.21229289838254492
LEX-FAOC031161,0.07525120342654351,0.33214677599778336,0.24852131368276012
LEX-FAOC031163,0.185023855165097,0.3420835744771012,0.2684528723305363
LEX-FAOC031268,0.1005995088033789,0.2596362983110935,0.3067414862511265
LEX-FAOC031269,-0.05857895583414276,0.03319076294367946,0.17722841579681506
LEX-FAOC031272,0.00391925507274102,0.06242100243210347,0.06452483454801139
LEX-FAOC031277,0.10649594729069257,0.297830756586174,0.2861991073132949
LEX-FAOC031298,0.048264190662507415,0.037949234873819716,0.15959419759956905
LEX-FAOC031324,0.008451008687881552,0.21867278188625466,0.17941095576092053
LEX-FAOC031325,0.07213411474476059,0.31279016542355675,0.3053753160356854
LEX-FAOC031349,0.11892978446643068,0.23343259403468666,0.26540107346967584
LEX-FAOC031385,0.16549349425025078,0.2752764738452783,0.1645503092760764
LEX-FAOC031397,0.002170053937161129,0.21178382147328648,0.23959480315897416
LEX-FAOC031421,9.331634129405938e-05,0.22271888514210916,0.2727939709214968
LEX-FAOC031422,0.050994636376021654,0.26895709538556867,0.2830367037084799
LEX-FAOC031423,0.0447003902418911,0.19122734033254446,0.19424699755496974
LEX-FAOC031424,0.025854983244796202,0.1886763943341623,0.200327998849304
LEX-FAOC031442,0.03270637261769142,0.228151726819667,0.2834265100587592
LEX-FAOC031463,0.12478554845998477,0.34565085971582293,0.43194256002412695
LEX-FAOC031470,0.06820543547574076,0.14707569331786136,0.18651351746266717
LEX-FAOC031497,0.10236594490960443,0.3394606156518648,0.2469146595130041
LEX-FAOC031516,0.1326425607218325,0.1509292330580005,0.21324410544939637
LEX-FAOC031518,0.05843044979208058,0.22943822430913813,0.2161239003681427
LEX-FAOC031537,0.11750929098338139,0.13809993787931027,0.10262912440128684
LEX-FAOC031541,0.16578569695247775,0.369260014373282,0.30567526619656904
LEX-FAOC031549,0.13256490104711,0.10267228187883895,0.13994517306869847
LEX-FAOC031553,-0.023231183464242505,0.1512251240746509,0.144997786874325
LEX-FAOC031561,0.15485048433367007,0.2408973353811259,0.21574526747167586
LEX-FAOC031580,0.10506485153415089,0.1818447013915672,0.12062826655166609
LEX-FAOC031587,0.11159306448939565,0.1698770765956763,0.15475863784527058
LEX-FAOC031653,0.04329814445693965,0.06686223063597233,0.1836811051493817
LEX-FAOC031656,0.04504537612872434,0.03621179696913641,0.16230970915621226
LEX-FAOC031670,0.08796009396682146,0.2771296864811784,0.17150498224883012
LEX-FAOC031680,0.09696966002318376,0.27346985538522806,0.25542654983936064
LEX-FAOC031690,0.10269336736856978,0.12911781923156468,0.15768624072575899
LEX-FAOC031692,0.1496185689798527,0.31153902730788086,0.2996789522827628
LEX-FAOC031698,0.08608840790118237,0.31367959436849285,0.2206875740478578
LEX-FAOC031702,0.25239503057321794,0.3313029875326513,0.31856475609435925
LEX-FAOC031703,-0.011680513576401238,0.08613574208981072,0.10655254126378057
LEX-FAOC031707,0.039253132014825616,0.22266525757189856,0.2893102144304312
LEX-FAOC031712,0.17584225084897837,0.31634306320809086,0.28669947318995914
LEX-FAOC031718,0.17246513228770924,0.23817118955027436,0.1696729445875731
LEX-FAOC031738,0.02971484869320202,0.2502393013260442,0.2029195529977043
LEX-FAOC031739,0.04538774671664765,0.2763256185684339,0.20318915710368265
LEX-FAOC031762,0.16090019792908544,0.39039560511355137,0.473109648084659
LEX-FAOC031779,-0.0024914186654971773,0.1621404363047935,0.11132740666600936
LEX-FAOC031780,0.052765574446757973,0.19147750154478466,0.2382062476467343
LEX-FAOC031781,0.037535974507465174,0.19844639649978846,0.3262585911754224
LEX-FAOC031783,0.15831782488770313,0.3971762322326709,0.47920306896678766
LEX-FAOC031784,-0.02128308443086158,0.15209878952546316,0.22422741606095956
LEX-FAOC031786,0.10986771776531415,0.03898807613964105,0.13752323456003485
LEX-FAOC031787,0.0995380874854838,0.02686305225662672,0.10976513885430708
LEX-FAOC031801,0.009077180726506515,0.2852223144238381,0.2856258465429301
LEX-FAOC031806,0.14209727378247644,0.19320735785346382,0.17945973825871456
LEX-FAOC031832,0.1125281568110772,0.31707070189502484,0.2773808788813936
LEX-FAOC031851,0.061094685657503325,0.26998309307631546,0.20721658206642504
LEX-FAOC031853,0.04452642944918281,0.3095084734872502,0.30847458049335813
LEX-FAOC031854,-0.03211989429013518,0.22899516693516733,0.28165420366674837
LEX-FAOC031855,-0.04340206489164203,0.21839328827867835,0.1846347354710918
LEX-FAOC031858,0.11975059808535993,0.2332014276367408,0.16273248481391236
LEX-FAOC031859,0.09185747626240907,0.13639577233514588,0.10853982248957707
LEX-FAOC031860,-0.0020709598467154697,0.13399105175666667,0.13446521654477073
LEX-FAOC031862,0.06976123921047804,0.16400259386297297,0.20186194687085404
LEX-FAOC031865,0.00029680297078880675,0.18584202417334736,0.13611819537819625
LEX-FAOC031872,0.07459979010423277,0.23013408453721948,0.21411635654462943
LEX-FAOC031873,0.04306203498235186,0.21936529177102715,0.29096979781789767
LEX-FAOC031874,0.1461050652004082,0.30018911250946295,0.24556482718803171
LEX-FAOC031875,0.1295906189331784,0.3640864671823954,0.39114934896904313
LEX-FAOC031903,0.17260336031213339,0.3420260753556742,0.4080157791672771
LEX-FAOC031965,0.17557570350139204,0.18902794090006605,0.13680071186350118
LEX-FAOC031978,0.05573310866844603,0.32073898852427846,0.30540931917692193
LEX-FAOC031996,0.038279912411706786,0.29311141012224085,0.2444770930882163
LEX-FAOC032010,0.17010521861748334,0.29211521724701134,0.3171132167703085
LEX-FAOC032026,0.09827156378310115,0.21038335557547755,0.13669426981457186
LEX-FAOC032120,0.05308540387139694,0.24889487224498608,0.2790459982890974
LEX-FAOC032129,0.12134405559382087,0.34997642750570057,0.31179639806059767
LEX-FAOC032136,0.11228213733535404,0.21318737269665017,0.2762270386872132
LEX-FAOC032176,0.12932824533944792,0.30061999501096437,0.28103277226119794
LEX-FAOC032179,0.1281232720368212,0.2774437425395568,0.3043351476817132
LEX-FAOC032183,0.11595568550234574,0.3176772657967217,0.32820471330004763
LEX-FAOC032221,0.17885322456704217,0.3100733225908278,0.27400417577053665
LEX-FAOC032236,0.09133189305955558,0.11603575399851324,0.1729734153880778
LEX-FAOC032262,0.08174521692599565,0.22871179205074396,0.15155609933567282
LEX-FAOC032285,0.09300807146511975,0.25942925273676176,0.2634205229873443
LEX-FAOC032315,0.10922293339823654,0.28134183304487265,0.253809141160932
LEX-FAOC032345,0.18954193964158791,0.3127510314826799,0.32923542606996686
